S4000001743	search for the farthest restaurants from where i 'm now .	now => ( sort param:distance:Measure(m) desc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001744	i need to search QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001745	find QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001746	i need the restaurants closest to work	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:work ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001747	search for QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001748	i am looking for the restaurants which has the minimum review count .	now => ( sort param:aggregateRating.reviewCount:Number asc of ( @edu.stanford.cs294s.sierra.Restaurant ) ) [ 1 ] => notify
S4000001749	please search QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001750	search for the restaurant with the minimum rating .	now => ( sort param:aggregateRating.ratingValue:Number asc of ( @edu.stanford.cs294s.sierra.Restaurant ) ) [ 1 ] => notify
S4000001751	find the most far away restaurant from home	now => ( sort param:distance:Measure(m) desc of ( compute distance ( param:geo:Location , location:home ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001752	find QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001753	retrieve QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001754	please enumerate QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001755	i want QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001756	i would like the reviews with the highest rating .	now => ( sort param:reviewRating.ratingValue:Number desc of ( @edu.stanford.cs294s.sierra.Review ) ) [ 1 ] => notify
S4000001757	search the restaurant that is nearest to here	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001758	i am looking to search for QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001759	get QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001760	i am looking for the postal code and street of restaurant .	now => [ param:address.postalCode:String , param:address.streetAddress:String ] of ( @edu.stanford.cs294s.sierra.Restaurant ) => notify
S4000001761	what is the closest restaurant	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001762	retrieve QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001763	please retrieve QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001764	i want the restaurant that is nearest to where i am now	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001765	where is the QUOTED_STRING_0	now => [ param:geo:Location ] of ( ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 ) => notify
S4000001766	what restaurant has the highest review count ?	now => ( sort param:aggregateRating.reviewCount:Number desc of ( @edu.stanford.cs294s.sierra.Restaurant ) ) [ 1 ] => notify
S4000001767	what is the description and rating of restaurant	now => [ param:aggregateRating.ratingValue:Number , param:description:String ] of ( @edu.stanford.cs294s.sierra.Restaurant ) => notify
S4000001768	i need the restaurants that is nearest to work	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:work ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001769	i would like the nearest restaurants to me .	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001770	i need to get QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001771	what is both the rating and state of restaurant	now => [ param:address.addressRegion:Entity(tt:us_state) , param:aggregateRating.ratingValue:Number ] of ( @edu.stanford.cs294s.sierra.Restaurant ) => notify
S4000001772	please list QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001773	find the farthest restaurant .	now => ( sort param:distance:Measure(m) desc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001774	get QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001775	i need to find QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001776	how far is restaurant to where i 'm now .	now => [ param:distance:Measure(m) ] of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) => notify
S4000001777	list QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001778	search the nearest restaurant to LOCATION_0 .	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , LOCATION_0 ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001779	search for the farthest restaurants from where i am now .	now => ( sort param:distance:Measure(m) desc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001780	i want the restaurant with the highest rating .	now => ( sort param:aggregateRating.ratingValue:Number desc of ( @edu.stanford.cs294s.sierra.Restaurant ) ) [ 1 ] => notify
S4000001781	i want the farthest restaurants .	now => ( sort param:distance:Measure(m) desc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001782	i want to get QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001783	search the nearest restaurant to LOCATION_0	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , LOCATION_0 ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001784	get QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001785	retrieve the restaurant that is closest to where i am now	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001786	i want QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001787	search for the restaurant with the lowest review count	now => ( sort param:aggregateRating.reviewCount:Number asc of ( @edu.stanford.cs294s.sierra.Restaurant ) ) [ 1 ] => notify
S4000001788	i need the nearest restaurants to home .	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:home ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001789	what reviews gets the highest rating ?	now => ( sort param:reviewRating.ratingValue:Number desc of ( @edu.stanford.cs294s.sierra.Review ) ) [ 1 ] => notify
S4000001790	i want the reviews with the highest rating .	now => ( sort param:reviewRating.ratingValue:Number desc of ( @edu.stanford.cs294s.sierra.Review ) ) [ 1 ] => notify
S4000001791	retrieve QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001792	what is both the summary and street of restaurant	now => [ param:address.streetAddress:String , param:description:String ] of ( @edu.stanford.cs294s.sierra.Restaurant ) => notify
S4000001793	i want the restaurants which has the minimum rating .	now => ( sort param:aggregateRating.ratingValue:Number asc of ( @edu.stanford.cs294s.sierra.Restaurant ) ) [ 1 ] => notify
S4000001794	i need to find QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001795	tell me the description and state of restaurants .	now => [ param:address.addressRegion:Entity(tt:us_state) , param:description:String ] of ( @edu.stanford.cs294s.sierra.Restaurant ) => notify
S4000001796	get QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001797	i need to get QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001798	search for the restaurant with the minimum rating .	now => ( sort param:aggregateRating.ratingValue:Number asc of ( @edu.stanford.cs294s.sierra.Restaurant ) ) [ 1 ] => notify
S4000001799	i need the nearest restaurants to home	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:home ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001800	get QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001801	i need the most far away restaurant from home	now => ( sort param:distance:Measure(m) desc of ( compute distance ( param:geo:Location , location:home ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001802	retrieve the restaurant which has the maximum rating .	now => ( sort param:aggregateRating.ratingValue:Number desc of ( @edu.stanford.cs294s.sierra.Restaurant ) ) [ 1 ] => notify
S4000001803	get the restaurants which has the minimum review count	now => ( sort param:aggregateRating.reviewCount:Number asc of ( @edu.stanford.cs294s.sierra.Restaurant ) ) [ 1 ] => notify
S4000001804	what are restaurant having address where i 'm now ?	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:geo:Location == location:current_location => notify
S4000001805	get QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001806	retrieve the nearest restaurant to here .	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001807	get QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001808	find the restaurants which has the highest review count	now => ( sort param:aggregateRating.reviewCount:Number desc of ( @edu.stanford.cs294s.sierra.Restaurant ) ) [ 1 ] => notify
S4000001809	find the reviews with the highest rating	now => ( sort param:reviewRating.ratingValue:Number desc of ( @edu.stanford.cs294s.sierra.Review ) ) [ 1 ] => notify
S4000001810	what restaurants has the minimum rating ?	now => ( sort param:aggregateRating.ratingValue:Number asc of ( @edu.stanford.cs294s.sierra.Restaurant ) ) [ 1 ] => notify
S4000001811	i need QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001812	what are QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001813	retrieve the restaurants that is most far away from home	now => ( sort param:distance:Measure(m) desc of ( compute distance ( param:geo:Location , location:home ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001814	find the restaurant with the smallest number of reviews	now => ( sort param:aggregateRating.reviewCount:Number asc of ( @edu.stanford.cs294s.sierra.Restaurant ) ) [ 1 ] => notify
S4000001815	retrieve the restaurants that is nearest to LOCATION_0 .	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , LOCATION_0 ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001816	i am looking for QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001817	i need QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001818	retrieve the restaurants with the lowest review count	now => ( sort param:aggregateRating.reviewCount:Number asc of ( @edu.stanford.cs294s.sierra.Restaurant ) ) [ 1 ] => notify
S4000001819	what is the rating and street of restaurants	now => [ param:address.streetAddress:String , param:aggregateRating.ratingValue:Number ] of ( @edu.stanford.cs294s.sierra.Restaurant ) => notify
S4000001820	i need the most far away restaurant from home	now => ( sort param:distance:Measure(m) desc of ( compute distance ( param:geo:Location , location:home ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001821	get QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001822	i need the restaurant which is most far away from work .	now => ( sort param:distance:Measure(m) desc of ( compute distance ( param:geo:Location , location:work ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001823	find the closest restaurants to where i am now	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001824	i need the restaurants that is nearest to work	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:work ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001825	get QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001826	where are the QUOTED_STRING_0 .	now => [ param:geo:Location ] of ( ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 ) => notify
S4000001827	i am looking for QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001828	retrieve the restaurants that is nearest to LOCATION_0	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , LOCATION_0 ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001829	get QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001830	search for the nearest restaurants to me	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001831	i want the restaurant most far away from home	now => ( sort param:distance:Measure(m) desc of ( compute distance ( param:geo:Location , location:home ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001832	i am looking to search for QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001833	search the nearest restaurants to me	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001834	find QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001835	i need QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001836	i need the restaurant which is most far away from work	now => ( sort param:distance:Measure(m) desc of ( compute distance ( param:geo:Location , location:work ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001837	i would like to search QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001838	i would like QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001839	find QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001840	get the nearest restaurants to LOCATION_0	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , LOCATION_0 ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001841	i would like QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001842	find the closest restaurants to where i 'm now	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001843	i would like QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001844	i want to search QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001845	i want the reviews which has the minimum rating .	now => ( sort param:reviewRating.ratingValue:Number asc of ( @edu.stanford.cs294s.sierra.Review ) ) [ 1 ] => notify
S4000001846	i am looking for the closest restaurant to LOCATION_0 .	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , LOCATION_0 ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001847	search for the nearest restaurants to me	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001848	search QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001849	retrieve the restaurants that is most far away from home .	now => ( sort param:distance:Measure(m) desc of ( compute distance ( param:geo:Location , location:home ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001850	find the reviews which has the minimum rating .	now => ( sort param:reviewRating.ratingValue:Number asc of ( @edu.stanford.cs294s.sierra.Review ) ) [ 1 ] => notify
S4000001851	please enumerate QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001852	search for the most far away restaurant from where i am now	now => ( sort param:distance:Measure(m) desc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001853	which are the restaurants with smaller review count than 7 ?	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:aggregateRating.reviewCount:Number <= 7 => notify
S4000001854	i would like the restaurants with the smallest count of reviews	now => ( sort param:aggregateRating.reviewCount:Number asc of ( @edu.stanford.cs294s.sierra.Restaurant ) ) [ 1 ] => notify
S4000001855	retrieve the farthest restaurant from LOCATION_0	now => ( sort param:distance:Measure(m) desc of ( compute distance ( param:geo:Location , LOCATION_0 ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001856	find the farthest restaurant	now => ( sort param:distance:Measure(m) desc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001857	i am looking for the farthest restaurants	now => ( sort param:distance:Measure(m) desc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001858	where is the QUOTED_STRING_0	now => [ param:geo:Location ] of ( ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 ) => notify
S4000001859	what are the restaurant having more rating than 1 ?	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:aggregateRating.ratingValue:Number >= 1 => notify
S4000001860	get QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001861	i want QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001862	i want the reviews with the highest rating .	now => ( sort param:reviewRating.ratingValue:Number desc of ( @edu.stanford.cs294s.sierra.Review ) ) [ 1 ] => notify
S4000001863	get the restaurants that is most far away from home	now => ( sort param:distance:Measure(m) desc of ( compute distance ( param:geo:Location , location:home ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001864	i want the restaurant which has the minimum rating	now => ( sort param:aggregateRating.ratingValue:Number asc of ( @edu.stanford.cs294s.sierra.Restaurant ) ) [ 1 ] => notify
S4000001865	what are the restaurant that have 11 or greater review count	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:aggregateRating.reviewCount:Number >= 11 => notify
S4000001866	search for QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001867	what are QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001868	search the restaurant closest to LOCATION_0	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , LOCATION_0 ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001869	where are the QUOTED_STRING_0	now => [ param:geo:Location ] of ( ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 ) => notify
S4000001870	i need the nearest restaurant to work .	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:work ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001871	please search QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001872	i am looking to get QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001873	i want the nearest restaurants .	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001874	which restaurant gets the minimum rating	now => ( sort param:aggregateRating.ratingValue:Number asc of ( @edu.stanford.cs294s.sierra.Restaurant ) ) [ 1 ] => notify
S4000001875	which restaurants gets the lowest rating ?	now => ( sort param:aggregateRating.ratingValue:Number asc of ( @edu.stanford.cs294s.sierra.Restaurant ) ) [ 1 ] => notify
S4000001876	i need QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001877	please list QUOTED_STRING_0	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001878	tell me both the telephone and summary of restaurant .	now => [ param:description:String , param:telephone:Entity(tt:phone_number) ] of ( @edu.stanford.cs294s.sierra.Restaurant ) => notify
S4000001879	which is the restaurants which is most far away from LOCATION_0 ?	now => ( sort param:distance:Measure(m) desc of ( compute distance ( param:geo:Location , LOCATION_0 ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001880	i would like to get QUOTED_STRING_0 .	now => ( @edu.stanford.cs294s.sierra.Restaurant ) filter param:id:Entity(edu.stanford.cs294s.sierra:Restaurant) =~ QUOTED_STRING_0 => notify
S4000001881	which is the closest restaurants	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:current_location ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001882	i need the restaurants that is nearest to work .	now => ( sort param:distance:Measure(m) asc of ( compute distance ( param:geo:Location , location:work ) of ( @edu.stanford.cs294s.sierra.Restaurant ) ) ) [ 1 ] => notify
S4000001883	get the review with the maximum rating .	now => ( sort param:reviewRating.ratingValue:Number desc of ( @edu.stanford.cs294s.sierra.Review ) ) [ 1 ] => notify
